,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,return_on_investment,year,movie_id,primary_title,original_title,runtime_minutes,genres,averagerating,numvotes,runtime,Horror
512,81,2017-10-13,The Foreigner,35000000,34393507,140783360,4.022381714285714,2017,tt1615160,The Foreigner,The Foreigner,113.0,"Action,Thriller",7.0,81288,sweet spot,False
513,89,2018-06-01,Adrift,35000000,31445011,57897191,1.654205457142857,2018,tt2408090,Adrift,A la deriva,65.0,Drama,6.0,6,under,False
514,91,2017-01-06,Underworld: Blood Wars,35000000,30353973,81209222,2.320263485714286,2017,tt3717252,Underworld: Blood Wars,Underworld: Blood Wars,91.0,"Action,Adventure,Fantasy",5.8,62942,under,False
515,96,2011-09-23,Abduction,35000000,28087155,86648359,2.4756674,2011,tt1600195,Abduction,Abduction,106.0,"Action,Mystery,Thriller",5.1,72552,sweet spot,False
516,100,2012-10-19,Alex Cross,35000000,25888412,35426759,1.0121931142857143,2012,tt1712170,Alex Cross,Alex Cross,101.0,"Action,Crime,Mystery",5.1,30951,sweet spot,False
517,6,2016-03-04,Whiskey Tango Foxtrot,35000000,23083334,25350747,0.7243070571428571,2016,tt3553442,Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,112.0,"Biography,Comedy,Drama",6.6,46265,sweet spot,False
518,8,2015-08-21,Hitman: Agent 47,35000000,22467450,82182803,2.348080085714286,2015,tt2679042,Hitman: Agent 47,Hitman: Agent 47,96.0,"Action,Adventure,Crime",5.7,80510,sweet spot,False
519,10,2012-08-24,Premium Rush,35000000,20275446,31393201,0.8969486,2012,tt1547234,Premium Rush,Premium Rush,91.0,"Action,Crime,Thriller",6.5,105279,under,False
520,11,2013-01-18,Broken City,35000000,19701164,34480045,0.9851441428571429,2013,tt1235522,Broken City,Broken City,109.0,"Crime,Drama,Thriller",6.2,71704,sweet spot,False
521,18,2013-01-25,Parker,35000000,17616641,48543388,1.386953942857143,2013,tt1904996,Parker,Parker,118.0,"Action,Crime,Thriller",6.2,105529,over,False
522,24,2011-05-27,The Tree of Life,35000000,13305665,61721826,1.7634807428571428,2011,tt0478304,The Tree of Life,The Tree of Life,139.0,"Drama,Fantasy",6.8,156266,over,False
523,29,2014-03-28,Sabotage,35000000,10508518,18376443,0.5250412285714285,2014,tt1742334,Sabotage,Sabotage,109.0,"Action,Crime,Drama",5.7,55597,sweet spot,False
524,32,2015-03-06,Unfinished Business,35000000,10219501,13214051,0.3775443142857143,2015,tt2358925,Unfinished Business,Unfinished Business,91.0,"Comedy,Drama",5.4,29004,under,False
525,33,2015-09-30,The Walk,35000000,10161183,61492104,1.756917257142857,2015,tt2159988,The Walk,The Walk,89.0,"Crime,Thriller",6.8,126,under,False
526,35,2013-11-29,Mandela: Long Walk to Freedom,35000000,8323085,29890402,0.8540114857142858,2013,tt2304771,Mandela: Long Walk to Freedom,Mandela: Long Walk to Freedom,141.0,"Biography,Drama,History",7.1,25027,over,False
527,39,2016-03-11,The Brothers Grimsby,35000000,6864016,28720470,0.8205848571428571,2016,tt3381008,The Brothers Grimsby,Grimsby,83.0,"Action,Adventure,Comedy",6.2,82123,under,False
528,40,2017-10-20,The Snowman,35000000,6670765,43226146,1.2350327428571428,2017,tt1758810,The Snowman,The Snowman,119.0,"Crime,Drama,Mystery",5.1,47890,over,False
529,44,2011-01-28,Biutiful,35000000,5101237,24687524,0.7053578285714286,2011,tt1164999,Biutiful,Biutiful,148.0,"Drama,Romance",7.5,80382,over,False
530,47,2016-04-22,A Hologram for the King,35000000,4212494,11846010,0.3384574285714286,2016,tt2980210,A Hologram for the King,A Hologram for the King,98.0,"Comedy,Drama,Romance",6.1,36062,sweet spot,False
531,53,2012-09-14,Stolen,35000000,289773,17967746,0.5133641714285714,2012,tt1656186,Stolen,Stolen,96.0,"Action,Crime,Thriller",5.5,41313,sweet spot,False
532,54,2011-10-14,Trespass,35000000,16816,786532,0.022472342857142856,2011,tt1674784,Trespass,Trespass,91.0,"Crime,Drama,Thriller",5.3,39404,under,False
533,56,2015-03-13,The Lovers,35000000,0,53899,0.0015399714285714286,2015,tt1321869,The Lovers,The Lovers,109.0,"Action,Adventure,Romance",4.6,2867,sweet spot,False
534,58,2011-12-25,The Darkest Hour,34800000,21443494,62831715,1.805509051724138,2011,tt1093357,The Darkest Hour,The Darkest Hour,89.0,"Action,Adventure,Horror",4.9,55071,under,True
535,59,2017-06-28,Baby Driver,34000000,107825862,228104185,6.708946617647059,2017,tt3890160,Baby Driver,Baby Driver,113.0,"Action,Crime,Drama",7.6,363977,sweet spot,False
536,60,2014-09-19,The Maze Runner,34000000,102427862,348319861,10.244701794117647,2014,tt1790864,The Maze Runner,The Maze Runner,113.0,"Action,Mystery,Sci-Fi",6.8,387038,sweet spot,False
537,61,2015-04-10,The Longest Ride,34000000,37446117,63802928,1.876556705882353,2015,tt2726560,The Longest Ride,The Longest Ride,123.0,"Drama,Romance",7.1,70327,over,False
538,64,2018-08-03,The Darkest Minds,34000000,12695691,38361428,1.128277294117647,2018,tt4073790,The Darkest Minds,The Darkest Minds,104.0,"Action,Adventure,Drama",5.7,21340,sweet spot,False
539,68,2014-09-05,Thunder and the House of Magic,34000000,4091,62582520,1.8406623529411765,2014,tt3148834,Thunder and the House of Magic,The House of Magic,85.0,"Adventure,Animation,Comedy",6.3,5626,under,False
540,73,2016-07-08,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,2.2999424242424245,2016,tt2823054,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,98.0,"Adventure,Comedy,Romance",6.0,74849,sweet spot,False
541,74,2012-07-27,Step Up Revolution,33000000,35074677,165552290,5.0167360606060605,2012,tt1800741,Step Up Revolution,Step Up Revolution,99.0,"Drama,Music,Romance",6.5,51295,sweet spot,False
542,78,2012-04-27,Safe,33000000,17142080,41495213,1.257430696969697,2012,tt1656190,Safe,Safe,94.0,"Action,Crime,Thriller",6.5,96388,sweet spot,False
543,82,2015-07-31,The Young and Prodigious T.S. Spivet,33000000,176847,357687,0.010839,2015,tt1981107,The Young and Prodigious T.S. Spivet,The Young and Prodigious T.S. Spivet,105.0,"Action,Adventure,Comedy",7.1,15372,sweet spot,False
544,83,2015-10-30,Freaks of Nature,33000000,70958,70958,0.0021502424242424243,2015,tt1817771,Freaks of Nature,Freaks of Nature,92.0,"Comedy,Horror,Sci-Fi",5.9,9670,under,True
545,85,2011-05-13,Bridesmaids,32500000,169211718,289632023,8.911754553846153,2011,tt1478338,Bridesmaids,Bridesmaids,125.0,"Comedy,Romance",6.8,249501,over,False
546,87,2013-04-26,The Big Wedding,32500000,21819348,48425971,1.4900298769230769,2013,tt1931435,The Big Wedding,The Big Wedding,89.0,"Comedy,Drama,Romance",5.6,44221,under,False
547,88,2012-02-24,Wanderlust,32500000,17288155,24159934,0.7433825846153846,2012,tt1655460,Wanderlust,Wanderlust,98.0,"Comedy,Romance",5.6,69081,sweet spot,False
548,96,2011-04-01,Source Code,32000000,54712227,140428499,4.38839059375,2011,tt0945513,Source Code,Source Code,93.0,"Action,Drama,Sci-Fi",7.5,452036,under,False
549,99,2018-04-20,I Feel Pretty,32000000,48795601,91553797,2.86105615625,2018,tt6791096,I Feel Pretty,I Feel Pretty,110.0,"Comedy,Romance",5.4,39936,sweet spot,False
550,7,2013-03-15,The Incredible Burt Wonderstone,32000000,22537881,27392609,0.85601903125,2013,tt0790628,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,100.0,"Adventure,Comedy,Fantasy",5.9,67549,sweet spot,False
551,10,2018-10-12,Bad Times at the El Royale,32000000,17839115,29204379,0.91263684375,2018,tt6628394,Bad Times at the El Royale,Bad Times at the El Royale,141.0,"Crime,Drama,Mystery",7.1,86318,over,False
552,21,2016-04-15,Criminal,31500000,14708696,38771262,1.2308337142857142,2016,tt3014866,Criminal,Criminal,113.0,"Action,Crime,Drama",6.3,51666,sweet spot,False
553,22,2013-04-12,42,31000000,95020213,97470701,3.1442161612903226,2013,tt0453562,42,42,128.0,"Biography,Drama,Sport",7.5,77703,over,False
554,23,2012-11-02,Flight,31000000,93772375,160558438,5.179304451612904,2012,tt1907668,Flight,Flight,138.0,"Drama,Thriller",7.3,303009,over,False
555,27,2014-03-07,The Grand Budapest Hotel,31000000,59076019,163981261,5.289718096774194,2014,tt2278388,The Grand Budapest Hotel,The Grand Budapest Hotel,99.0,"Adventure,Comedy,Crime",8.1,633604,sweet spot,False
556,28,2015-07-29,Vacation,31000000,58884188,102306500,3.300209677419355,2015,tt1524930,Vacation,Vacation,99.0,"Adventure,Comedy",6.1,87582,sweet spot,False
557,34,2017-08-25,Birth of the Dragon,31000000,6901965,7220490,0.2329190322580645,2017,tt2720826,Birth of the Dragon,Birth of the Dragon,95.0,"Action,Biography,Drama",5.4,6090,sweet spot,False
558,38,2018-08-15,Crazy Rich Asians,30000000,174532921,238099711,7.936657033333334,2018,tt3104988,Crazy Rich Asians,Crazy Rich Asians,120.0,"Comedy,Romance",7.0,96617,over,False
559,42,2012-02-10,The Vow,30000000,125014030,197618160,6.587272,2012,tt1606389,The Vow,The Vow,104.0,"Drama,Romance",6.8,173629,sweet spot,False
560,45,2013-08-16,Lee Daniels' The Butler,30000000,116632095,177025498,5.900849933333333,2013,tt1327773,Lee Daniels' The Butler,The Butler,132.0,"Biography,Drama",7.2,102468,over,False
561,57,2015-12-18,Sisters,30000000,87044645,106030660,3.5343553333333335,2015,tt1850457,Sisters,Sisters,118.0,Comedy,6.0,58994,over,False
562,69,2012-09-28,Looper,30000000,66486205,170466405,5.6822135,2012,tt1276104,Looper,Looper,113.0,"Action,Crime,Drama",7.4,500595,sweet spot,False
563,70,2013-02-01,Warm Bodies,30000000,66380662,115121608,3.8373869333333332,2013,tt1588173,Warm Bodies,Warm Bodies,98.0,"Comedy,Horror,Romance",6.9,208709,sweet spot,True
564,72,2014-01-17,The Nut Job,30000000,64251538,122529966,4.0843322,2014,tt1821658,The Nut Job,The Nut Job,85.0,"Adventure,Animation,Comedy",5.7,24587,under,False
565,75,2012-08-08,Hope Springs,30000000,63536011,133085295,4.4361765,2012,tt1535438,Hope Springs,Hope Springs,100.0,"Comedy,Drama,Romance",6.3,38667,sweet spot,False
566,83,2011-05-20,Midnight in Paris,30000000,56816662,162502774,5.416759133333334,2011,tt1605783,Midnight in Paris,Midnight in Paris,94.0,"Comedy,Fantasy,Romance",7.7,356500,sweet spot,False
567,84,2017-11-22,Darkest Hour,30000000,56443120,150807172,5.026905733333333,2017,tt4555426,Darkest Hour,Darkest Hour,125.0,"Biography,Drama,History",7.4,136546,over,False
568,88,2018-05-11,Life of the Party,30000000,53059911,65759911,2.191997033333333,2018,tt1826727,Life of the Party,Life of the Party,84.0,"Comedy,Drama",7.6,47,under,False
569,92,2015-07-24,Southpaw,30000000,52421953,94156456,3.138548533333333,2015,tt1798684,Southpaw,Southpaw,124.0,"Drama,Sport",7.4,199783,over,False
570,94,2017-07-28,Atomic Blonde,30000000,51573925,98345423,3.2781807666666665,2017,tt2406566,Atomic Blonde,Atomic Blonde,115.0,"Action,Mystery,Thriller",6.7,150407,sweet spot,False
571,100,2015-09-18,Sicario,30000000,46889293,84393749,2.8131249666666664,2015,tt3397884,Sicario,Sicario,121.0,"Action,Crime,Drama",7.6,328548,over,False
572,3,2018-01-19,Den of Thieves,30000000,44947622,80131391,2.671046366666667,2018,tt1259528,Den of Thieves,Den of Thieves,140.0,"Action,Crime,Drama",7.0,69648,over,False
573,4,2012-04-13,The Three Stooges,30000000,44338224,54052249,1.8017416333333334,2012,tt0383010,The Three Stooges,The Three Stooges,92.0,"Comedy,Family",5.1,28570,under,False
574,6,2014-10-24,John Wick,30000000,43037835,76235001,2.5411667,2014,tt2911666,John Wick,John Wick,101.0,"Action,Crime,Thriller",7.4,449942,sweet spot,False
575,8,2015-04-24,The Age of Adaline,30000000,42629776,68984536,2.299484533333333,2015,tt1655441,The Age of Adaline,The Age of Adaline,112.0,"Drama,Fantasy,Romance",7.2,138924,sweet spot,False
576,11,2012-04-13,The Cabin in the Woods,30000000,42073277,70689968,2.3563322666666666,2012,tt1259521,The Cabin in the Woods,The Cabin in the Woods,95.0,Horror,7.0,338445,sweet spot,True
577,14,2011-04-08,Hanna,30000000,40259119,65343694,2.1781231333333335,2011,tt0993842,Hanna,Hanna,111.0,"Action,Drama,Thriller",6.8,179178,sweet spot,False
578,22,2013-09-13,The Family,30000000,36918811,51078541,1.7026180333333334,2013,tt1728973,The Family,The Family,88.0,"Horror,Thriller",5.0,833,under,True
579,23,2018-02-09,The 15:17 to Paris,30000000,36276286,56096200,1.8698733333333333,2018,tt6802308,The 15:17 to Paris,The 15:17 to Paris,94.0,"Biography,Drama,Thriller",5.2,21880,sweet spot,False
580,25,2011-07-01,Larry Crowne,30000000,35608245,61449135,2.0483045,2011,tt1583420,Larry Crowne,Larry Crowne,98.0,"Comedy,Drama,Romance",6.1,58927,sweet spot,False
581,26,2013-10-18,Carrie,30000000,35266619,82409520,2.746984,2013,tt1939659,Carrie,Carrie,100.0,"Drama,Horror",5.9,125424,sweet spot,True
582,28,2018-03-02,Death Wish,30000000,34017028,48575965,1.6191988333333334,2018,tt1137450,Death Wish,Death Wish,107.0,"Action,Crime,Drama",6.4,50279,sweet spot,False
583,30,2015-06-03,Entourage,30000000,32363404,46438538,1.5479512666666666,2015,tt1674771,Entourage,Entourage,104.0,Comedy,6.6,71519,sweet spot,False
584,32,2013-02-08,Side Effects,30000000,32172757,66742138,2.2247379333333335,2013,tt2053463,Side Effects,Side Effects,106.0,"Crime,Drama,Mystery",7.1,168466,sweet spot,False
585,34,2014-07-02,Deliver Us from Evil,30000000,30577122,87956618,2.9318872666666667,2014,tt2377322,Deliver Us from Evil,Deliver Us from Evil,118.0,"Horror,Mystery,Thriller",6.2,63793,over,True
586,35,2014-08-01,Get on Up,30000000,30569935,33339868,1.1113289333333334,2014,tt2473602,Get on Up,Get on Up,139.0,"Biography,Drama,Music",6.9,19024,over,False
587,37,2012-04-27,The Five-Year Engagement,30000000,28700285,61623819,2.0541273,2012,tt1195478,The Five-Year Engagement,The Five-Year Engagement,124.0,"Comedy,Romance",6.2,88469,over,False
588,39,2011-07-15,Winnie the Pooh,30000000,26692846,50145607,1.6715202333333334,2011,tt1449283,Winnie the Pooh,Winnie the Pooh,63.0,"Adventure,Animation,Comedy",7.2,19605,under,False
589,42,2018-09-14,White Boy Rick,30000000,24004833,25947983,0.8649327666666666,2018,tt4537896,White Boy Rick,White Boy Rick,111.0,"Crime,Drama",6.4,16255,sweet spot,False
590,45,2011-02-04,Sanctum,30000000,23209310,108957098,3.631903266666667,2011,tt0881320,Sanctum,Sanctum,108.0,"Adventure,Drama,Thriller",5.9,51318,sweet spot,False
591,47,2017-08-25,Ballerina,30000000,21858070,96892829,3.2297609666666665,2017,tt2560702,Ballerina,Ballerina,50.0,"Biography,Documentary",7.5,13,under,False
592,50,2018-01-12,Proud Mary,30000000,20868638,21709539,0.7236513,2018,tt6421110,Proud Mary,Proud Mary,89.0,"Action,Crime,Drama",4.9,6805,under,False
593,53,2013-10-04,Runner Runner,30000000,19316646,60512680,2.0170893333333333,2013,tt2364841,Runner Runner,Runner Runner,88.0,"Crime,Thriller",5.6,58235,under,False
594,55,2017-04-28,Baahubali 2: The Conclusion,30000000,18985794,263502914,8.783430466666667,2017,tt4849438,Baahubali 2: The Conclusion,Baahubali 2: The Conclusion,167.0,"Action,Drama",8.3,65656,over,False
595,58,2011-08-19,Fright Night,30000000,18298649,40520649,1.3506883,2011,tt1438176,Fright Night,Fright Night,106.0,"Comedy,Horror",6.4,94555,sweet spot,True
596,60,2015-10-09,Steve Jobs,30000000,17766658,35579007,1.1859669,2015,tt2080374,Steve Jobs,Steve Jobs,122.0,"Biography,Drama",7.2,138668,over,False
597,74,2013-01-18,The Last Stand,30000000,12050299,48330757,1.6110252333333333,2013,tt1549920,The Last Stand,The Last Stand,107.0,"Action,Thriller",6.4,126623,sweet spot,False
598,78,2013-03-08,Dead Man Down,30000000,10895295,19599974,0.6533324666666667,2013,tt2101341,Dead Man Down,Dead Man Down,118.0,"Action,Crime,Drama",6.5,61238,over,False
599,82,2017-04-14,The Lost City of Z,30000000,8574339,17121823,0.5707274333333333,2017,tt1212428,The Lost City of Z,The Lost City of Z,141.0,"Adventure,Biography,Drama",6.6,66475,over,False
600,84,2017-02-03,The Space Between Us,30000000,7885294,16481405,0.5493801666666667,2017,tt3922818,The Space Between Us,The Space Between Us,120.0,"Adventure,Drama,Romance",6.4,41031,over,False
601,86,2011-01-14,Barney's Version,30000000,7502560,8845575,0.2948525,2011,tt1423894,Barney's Version,Barney's Version,134.0,"Comedy,Drama",7.3,23058,over,False
602,88,2018-08-31,Kin,30000000,5718096,10096821,0.3365607,2018,tt2233624,Kin,Kin,45.0,"Drama,Music",8.6,46,under,False
603,90,2017-09-22,Stronger,30000000,4211129,8786752,0.29289173333333335,2017,tt3881784,Stronger,Stronger,119.0,"Biography,Drama",7.0,33464,over,False
604,99,2011-09-23,Machine Gun Preacher,30000000,538690,3721988,0.12406626666666666,2011,tt1586752,Machine Gun Preacher,Machine Gun Preacher,129.0,"Action,Biography,Crime",6.8,60074,over,False
605,100,2018-02-02,Bilal: A New Breed of Hero,30000000,490973,648599,0.021619966666666667,2018,tt3576728,Bilal: A New Breed of Hero,Bilal: A New Breed of Hero,105.0,"Action,Adventure,Animation",8.0,16854,sweet spot,False
606,5,2015-01-30,Wild Card,30000000,3200,4315789,0.14385963333333332,2015,tt2231253,Wild Card,Wild Card,92.0,"Action,Crime,Drama",5.6,46463,under,False
607,6,2015-06-05,United Passions,30000000,918,168832,0.005627733333333333,2015,tt2814362,United Passions,United Passions,110.0,"Drama,History,Sport",2.1,3878,sweet spot,False
608,8,2015-12-01,Grace of Monaco,30000000,0,25199891,0.8399963666666667,2015,tt2095649,Grace of Monaco,Grace of Monaco,103.0,"Biography,Drama,Romance",5.7,16685,sweet spot,False
609,11,2013-12-31,Space Pirate Captain Harlock,30000000,0,310985,0.010366166666666666,2013,tt1832471,Space Pirate Captain Harlock,Space Pirate Captain Harlock,100.0,"Animation,Sci-Fi",7.1,324,sweet spot,False
611,14,2015-05-15,Pitch Perfect 2,29000000,184296230,287625468,9.918119586206897,2015,tt2848292,Pitch Perfect 2,Pitch Perfect 2,115.0,"Comedy,Music",6.4,130692,sweet spot,False
612,16,2018-09-28,Night School,29000000,77339130,103008792,3.5520273103448274,2018,tt5599520,Night School,Night School,85.0,Documentary,7.2,112,under,False
613,17,2016-04-08,The Boss,29000000,63077560,78652207,2.7121450689655173,2016,tt2702724,The Boss,The Boss,99.0,Comedy,5.4,39096,sweet spot,False
614,21,2017-08-18,Logan Lucky,29000000,27778642,44264271,1.526354172413793,2017,tt5439796,Logan Lucky,Logan Lucky,118.0,"Comedy,Crime,Drama",7.0,105966,over,False
615,22,2016-08-12,Florence Foster Jenkins,29000000,27383770,56000339,1.931046172413793,2016,tt4136084,Florence Foster Jenkins,Florence Foster Jenkins,111.0,"Biography,Comedy,Drama",6.8,44970,sweet spot,False
616,30,2019-09-30,Unhinged,29000000,0,0,0.0,2019,tt5940342,Unhinged,Unhinged,93.0,Horror,4.2,512,under,True
617,35,2015-08-14,Straight Outta Compton,28000000,161197785,202182981,7.22082075,2015,tt1398426,Straight Outta Compton,Straight Outta Compton,147.0,"Biography,Drama,History",7.9,165307,over,False
618,36,2017-07-21,Girls Trip,28000000,115108515,140886353,5.0316554642857145,2017,tt3564472,Girls Trip,Girls Trip,122.0,"Comedy,Drama",6.2,29321,over,False
619,40,2017-11-01,A Bad Moms Christmas,28000000,72110659,127710550,4.561091071428572,2017,tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,104.0,"Adventure,Comedy",5.5,33056,sweet spot,False
620,41,2013-02-14,Safe Haven,28000000,71399120,94050951,3.358962535714286,2013,tt1702439,Safe Haven,Safe Haven,115.0,"Drama,Romance,Thriller",6.7,97055,sweet spot,False
621,42,2015-12-11,The Big Short,28000000,70259870,133162752,4.755812571428572,2015,tt1596363,The Big Short,The Big Short,130.0,"Biography,Comedy,Drama",7.8,309227,over,False
622,46,2013-01-28,Last Vegas,28000000,63914167,112914167,4.032648821428571,2013,tt1204975,Last Vegas,Last Vegas,105.0,"Comedy,Drama",6.6,121409,sweet spot,False
623,50,2018-06-15,Tag,28000000,54730625,77026186,2.750935214285714,2018,tt1967669,Tag,Tag,91.0,Drama,4.6,158,under,False
624,60,2011-08-12,30 Minutes or Less,28000000,37053924,40966716,1.463097,2011,tt1622547,30 Minutes or Less,30 Minutes or Less,83.0,"Action,Comedy,Crime",6.1,87254,under,False
